Type,Text
TEXT_POEM,‘What saith Sigmund? Shall his sister go with lord so mighty league to bind us?’
UNKNOWN(tp),
UNKNOWN(tp),10
TEXT_POEM,"Ere summer faded sails came shining, ships came shoreward with shields gleaming. Many and mighty mailclad warriors to the seats of Völsung with Siggeir strode."
UNKNOWN(tp),
UNKNOWN(tp),11
TEXT_POEM,"Birds sang blissful over boards laden, over Signý pale, Siggeir eager. Dark wine they drank, doughty princes, Gautland’s chieftains; glad their voices."
UNKNOWN(tp),
UNKNOWN(tp),12
TEXT_POEM,"Wan night cometh; wind ariseth; doors are opened, the din is silenced. A man there enters, mantled darkly, hoary-bearded, huge and ancient."
UNKNOWN(tp),
UNKNOWN(tp),13
TEXT_POEM,"A sword he sweeps from swathing cloak, into standing stem stabs it swiftly:"
UNKNOWN(tp),
UNKNOWN(tp),14
TEXT_POEM,"Doors clanged backward; din was wakened; men leapt forward mighty-handed. Gaut and Völsung glory seeking strove they starkly, straining vainly."
UNKNOWN(tp),
UNKNOWN(tp),15
TEXT_POEM,"Sigmund latest seized it lightly, the blade from bole brandished flaming. Siggeir yearning on that sword gazing red gold offered, ransom kingly."
TEXT_POEM,Sigmund
UNKNOWN(tp),16
TEXT_POEM,"‘Though seas of silver and sands of gold thou bade in barter, thy boon were vain! To my hand made, for me destined, I sell no sword to Siggeir ever.’"
TEXT_POEM,*
TEXT_POEM,Signý
UNKNOWN(tp),17
TEXT_POEM,"‘My heart is heavy my home leaving! Signý’s wisdom Signý burdens. From this wedding waketh woe and evil – break, sire, the bonds thou hast bound me in!’"
TEXT_POEM,Völsung
UNKNOWN(tp),18
TEXT_POEM,"‘Woe and evil are woman’s boding! Fate none can flee. Faith man can hold. Ships await thee! Shame to sunder the bridal bed, the bounden word."
TEXT_POEM,Signý
UNKNOWN(tp),19
TEXT_POEM,"‘Sigmund, farewell! Siggeir calls me. Weak might hath woman for wisdom’s load. Last night I lay where loath me was; with less liking I may lay me yet.’"
UNKNOWN(tp),
UNKNOWN(tp),20
TEXT_POEM,"‘Hail! toft and Tree, timbers carven! Maid here was once who is mournful queen.’ Wild blew the wind waves white-crested. On land of Völsung she looked no more."
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),21
TEXT_POEM,"A ship came shining to shores foaming, gloomy Gautland’s guarded havens. Sigmund lordly, sire and kindred, to fair feasting fearless journeyed."
TEXT_POEM,Signý
UNKNOWN(tp),22
TEXT_POEM,"‘Father Völsung, fairest kinsman! Back my brethren! This beach tread not! A bitter drinking, baleful meeting, swords hath Siggeir set to greet you.’"
UNKNOWN(tp),
UNKNOWN(tp),23
TEXT_POEM,"With thousand thanes, thronging spearmen, his guests welcomed Gautland’s master. Ten times Völsung towering wrathful casque and corslet clove asunder."
UNKNOWN(tp),
UNKNOWN(tp),24
TEXT_POEM,Through and through them thrice went Sigmund; as grass in Gautland grimly mowed them. His shield he shed: with shining sword smoking redly slew two-handed.
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),25
TEXT_POEM,"Black the raven by the body croaketh, bare are Völsung’s bones once mighty. In bonds the brethren are bound living; Siggeir smileth, Signý weeps not."
TEXT_POEM,Signý
UNKNOWN(tp),26
TEXT_POEM,"‘Sweet still is sight while see one may! A boon, my husband – bid men linger! Slay not swiftly seed of Völsung! For death is lasting, though the doom tarry.’"
TEXT_POEM,Siggeir
UNKNOWN(tp),27
TEXT_POEM,"‘Wild and witless words of Signý, that pain and torment plead for kindred! Glad will I grant it, grimly bind them in the forest fettered, faint and hungry.’"
UNKNOWN(tp),
UNKNOWN(tp),28
TEXT_POEM,"In the forest fettered, faint and naked, her ten brethren torment suffered. There one by one a wolf rent them; by night after night another sought she."
TEXT_POEM,Signý
UNKNOWN(tp),29
TEXT_POEM,"‘What found ye in the forest, my fair servants?’"
TEXT_POEM,*
TEXT_POEM,Signý
UNKNOWN(tp),30
TEXT_POEM,"‘Who hath deeply delved this dark cavern? Dwarvish master, thy doors open!’"
UNKNOWN(tp),
UNKNOWN(tp),31
TEXT_POEM,"Brother and sister in a bed lying, brief love, bitter, blent with loathing! Answer, earth-dweller – in thy arms who lies, chill, enchanted, changed, elfshapen?"
UNKNOWN(tp),
UNKNOWN(tp),32
TEXT_POEM,"Back went Signý to Siggeir’s hall, nine months brooding no word speaking. Wolves were wailing, her women shuddering, Signý silent, when a son she bore."
TEXT_POEM,*
TEXT_POEM,Sigmund
UNKNOWN(tp),33
TEXT_POEM,"‘Who calls so clear at cavern’s doorway, fords so fearless the foaming stream? Fair one, thy father thy face gave not! What bringest bound in bast folded?’"
TEXT_POEM,Sinfjötli
UNKNOWN(tp),34
TEXT_POEM,"‘My face is Völsung’s, father of Signý. Signý sent me a sword bearing. Long years it lay on the lap of Siggeir; Sigmund drew it, since hath no man.’"
UNKNOWN(tp),
UNKNOWN(tp),35
TEXT_POEM,"Thus son of Signý came Sinfjötli, to vengeance bred of Völsung slain. In the forest faring far in warfare long they laboured, long they waited."
UNKNOWN(tp),
UNKNOWN(tp),36
TEXT_POEM,"Wide they wandered wolvish-coated, men they murdered, men they plundered. Daylong slept they in dark cavern after dreadful deeds of death in Gautland."
UNKNOWN(tp),
UNKNOWN(tp),37
TEXT_POEM,"Moon was shining, men were singing, Siggeir sitting in his sounding hall. Völsung vanquished voices chanted; wolves came howling wild and dreadful."
UNKNOWN(tp),
UNKNOWN(tp),38
TEXT_POEM,"Doors were opened, din fell silent."
UNKNOWN(tp),
UNKNOWN(tp),39
TEXT_POEM,"Sigmund stood there his sword wielding, and Signý’s son at his side laughing."
TEXT_POEM,Sigmund
UNKNOWN(tp),40
TEXT_POEM,"‘Come forth, Signý, sister fairest! Gautland’s glory grimly endeth. Glad the greeting, grief is over; avenged is Völsung valiant-hearted!’"
TEXT_POEM,Signý
UNKNOWN(tp),41
TEXT_POEM,"(Sigmund’s sister Signý answered:) ‘Son Sinfjötli, Sigmund father! Signý comes not, Siggeir calls her. Where I lay unwilling I now lay me glad; I lived in loathing, now lief I die.’"
TEXT_POEM,*
CHAPTER_NUMBER,III
CHAPTER_NAME,DAUÐI SINFJÖTLA
UNKNOWN(sub),(The Death of Sinfjötli)
UNKNOWN(other1),"1 Ships they laded with shining gear, gems and jew"
UNKNOWN(tp),
UNKNOWN(tp),2
TEXT_POEM,"Long ruled Sigmund, sire and uncle; Sinfjötli sat at his side proudly. There towered the tree, tall and ancient, birds in the branches were blithe again."
UNKNOWN(tp),
UNKNOWN(tp),3
TEXT_POEM,"Ever Grímnir’s gift gleamed in warfare; at Sigmund’s side Sinfjötli strode. Hard, handlinkéd, helm and corslet glasswhite glittered with grey silver."
UNKNOWN(tp),
UNKNOWN(tp),4
TEXT_POEM,"Seven kings they slew, their cities plundered; wide waxed their realm the world over. Of women fairest in war taken a wife took Sigmund; woe she brought him."
UNKNOWN(tp),
UNKNOWN(tp),5
TEXT_POEM,Sinfjötli came sailing proudly ships goldladen to the shore steering.
UNKNOWN(tp),
UNKNOWN(tp),6
TEXT_POEM,In came the queen evil pondering – her sire was slain by Sinfjötli – :
UNKNOWN(tp),
UNKNOWN(tp),7
TEXT_POEM,"Steep stands the horn, Stepson thirsty!’"
TEXT_POEM,Queen
UNKNOWN(tp),8
TEXT_POEM,‘Beer I bring thee brown and potent!’
TEXT_POEM,Queen
UNKNOWN(tp),9
TEXT_POEM,"‘Ale I offer thee, eager Völsung! Völsungs valiant at venom blench not; heroes ask not help in drinking – if drink thou darest, drink Sinfjötli!’"
UNKNOWN(tp),
UNKNOWN(tp),10
TEXT_POEM,Dead Sinfjötli drinking stumbled.
UNKNOWN(tp),
UNKNOWN(tp),11
TEXT_POEM,"There sorrowladen Sigmund raised him, in arms caught him; out he wandered. Over wood and wild to the waves foaming witless strayed he to the waves roaring."
TEXT_POEM,Boatman
UNKNOWN(tp),12
TEXT_POEM,"‘Whither bringest thou thy burden heavy? My boat is ready to bear it hence.’ A man there steered, mantled darkly, hooded and hoary, huge and awful."
UNKNOWN(tp),
UNKNOWN(tp),13
TEXT_POEM,Alone was Sigmund by the land’s margin; in Valhöllu Völsung feasted:
TEXT_POEM,*
CHAPTER_NUMBER,IV
CHAPTER_NAME,FŒDDR SIGURÐR
UNKNOWN(sub),(Sigurd Born)
UNKNOWN(other1),1 Alone dwelt Sigmund his land ruling; cold was hi
UNKNOWN(tp),
UNKNOWN(tp),2
TEXT_POEM,"Old was Sigmund, as an oak gnarléd; his beard was grey as bark of ash. Young was Sigrlinn and yellow-gleaming her locks hung long on lissom shoulder."
UNKNOWN(tp),
UNKNOWN(tp),3
TEXT_POEM,"Seven sons of kings sued the maiden: Sigmund took her; sails were hoisted. The Völsung land they viewed afar, the windy cliffs, the waves foaming."
TEXT_POEM,Sigmund
UNKNOWN(tp),4
TEXT_POEM,"‘Say me, Sigrlinn, sweeter were it young king to wed and yellow-bearded, or wife of a Völsung, the World’s chosen in my bed to bear, bride of Ódin?’"
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),6
TEXT_POEM,"High sang the horns, helms were gleaming, shafts were shaken, shields them answered. Vikings’ standards, Völsung’s banner on strand were streaming; stern the onslaught."
UNKNOWN(tp),
UNKNOWN(tp),7
TEXT_POEM,Old was Sigmund as the oak gnarléd; his sword swung he smoking redly. Fate him fended fearless striding with dew of battle dyed to shoulder.
UNKNOWN(tp),
UNKNOWN(tp),8
TEXT_POEM,"A warrior strange, one-eyed, awful, strode and stayed him standing silent, huge and hoary and hooded darkly. The sword of Sigmund sang before him."
UNKNOWN(tp),
UNKNOWN(tp),9
TEXT_POEM,"His spear he raised: sprang asunder the sword of Grímnir, singing splintered. The king is fallen cloven-breasted; lords lie round him; the land darkens."
UNKNOWN(tp),
UNKNOWN(tp),10
TEXT_POEM,"Men were moaning, the moon sinking. Sigrlinn sought him, sadly raised him:"
TEXT_POEM,Sigmund
UNKNOWN(tp),11
TEXT_POEM,"‘From wanhope many have been won to life, yet healing I ask not. Hope is needless. Ódin calls me at the end of days. Here lies not lost the last Völsung!"
UNKNOWN(tp),
UNKNOWN(tp),12
TEXT_POEM,"Thy womb shall wax with the World’s chosen, serpent-slayer, seed of Ódin. Till ages end all shall name him chief of chieftains, changeless glory."
UNKNOWN(tp),
UNKNOWN(tp),13
TEXT_POEM,Of Grímnir’s gift guard the fragments; of the shards shall be shaped a shining blade. Too soon shall I see Sigurd bear it to glad Valhöll greeting Ódin.’
UNKNOWN(tp),
UNKNOWN(tp),14
TEXT_POEM,"Cold came morning o’er the king lifeless and woeful Sigrlinn her watch keeping. Ships came sailing to the shore crowding, rovers northern to the red beaches"
UNKNOWN(tp),
UNKNOWN(tp),15
TEXT_POEM,"The bride of Sigmund as a bondwoman over sounding seas sadly journeyed. Wild blew the winds, waves them lifted; she viewed afar the Völsung land."
UNKNOWN(tp),
UNKNOWN(tp),16
TEXT_POEM,"Wind was wailing, waves were crying, Sigrlinn sorrowful, when a son she bore. Sigurd golden as a sun shining, forth came he fair in a far country."
TEXT_POEM,Woman
UNKNOWN(tp),17
TEXT_POEM,"‘O woman woeful in war taken, who was thy husband while his house lasted? What father begot such fair offspring? – grey steel glitters in his gleaming eyes.’"
TEXT_POEM,Sigrlinn
UNKNOWN(tp),18
TEXT_POEM,‘The sire of Sigurd Sigmund Völsung; Seed of Ódin songs shall call him.’
TEXT_POEM,*
CHAPTER_NUMBER,V
CHAPTER_NAME,REGIN
TEXT_CONTEXT,"The king of that land took Sigrlinn to wife. Sigurd was sent to be fostered by Regin, of whom it has been told above. Regin dwelt now in the forest and was deemed wise in many other matters than smithwork. Regin egged Sigurd to slay Fáfnir. With the sword Gram and the horse Grani, of which it is here spoken, he accomplished this, though Regin had concealed from him both the great power of Fáfnir and the nature of the hoard that the serpent guarded. Here also are given the dark words of Regin in which the undermeaning is that the real cause of the serpent’s death is Regin, who should therefore have the gold (though this he has promised, at least in large share, to Sigurd); but that Regin should slay the slayer of his brother. Sigurd deeming him only weighed with the thought of his guilt in brother-murder, dismisses his words with scorn. Nor does Sigurd heed the dragon’s words concerning the curse, thinking them merely the device of greed to protect the gold even though its guardian be slain. This indeed was the dragon’s chief purpose in revealing the curse at the hour of his death. Yet that curse began to work swiftly."
UNKNOWN(other1),1 The forge was smoking in the forest-darkness; th
UNKNOWN(tp),
UNKNOWN(tp),1
TEXT_POEM,"The forge was smoking in the forest-darkness; there wrought Regin by the red embers. There was Sigurd sent, seed of Völsung, lore deep to learn; long his fostering."
UNKNOWN(tp),
UNKNOWN(tp),2
TEXT_POEM,"Runes of wisdom then Regin taught him, and weapons’ wielding, works of mastery; the language of lands, lore of kingship, wise words he spake in the wood’s fastness."
TEXT_POEM,Regin
UNKNOWN(tp),3
TEXT_POEM,"‘Full well couldst thou wield wealth and kingship, O son of Sigmund, a sire’s treasure.’"
TEXT_POEM,Regin
UNKNOWN(tp),4
TEXT_POEM,"‘A hoard have I heard on a heath lying, gold more glorious than greatest king’s. Wealth and worship would wait on thee, if thou durst to deal with its dragon master.’"
TEXT_POEM,Sigurd
